date,year,trap_id,trap_type,length,order,family
6/21/2021,2021,c53,m,1.907224,diptera,culicomorpha
6/21/2021,2021,c53,m,1.682115,diptera,culicomorpha
6/21/2021,2021,c53,m,0.919974,diptera,culicomorpha
6/21/2021,2021,c53,m,1.886819,diptera,culicomorpha
6/21/2021,2021,c53,m,1.394857,diptera,culicomorpha
6/21/2021,2021,c53,m,1.2352,diptera,culicomorpha
6/21/2021,2021,c53,m,0.97457,diptera,culicomorpha
6/21/2021,2021,c53,m,1.159328,diptera,culicomorpha
6/21/2021,2021,c53,m,1.816573,diptera,culicomorpha
6/21/2021,2021,c53,m,0.986336,diptera,culicomorpha
6/21/2021,2021,c53,m,0.862515,diptera,culicomorpha
6/21/2021,2021,c53,m,1.306427,diptera,culicomorpha
6/21/2021,2021,c53,m,0.667432,diptera,culicomorpha
6/21/2021,2021,c53,m,1.507529,diptera,culicomorpha
6/21/2021,2021,c53,m,0.67269,diptera,culicomorpha
6/21/2021,2021,c53,m,1.816738,diptera,culicomorpha
6/21/2021,2021,c53,m,1.215052,diptera,culicomorpha
6/21/2021,2021,c53,m,1.085792,diptera,culicomorpha
6/21/2021,2021,c53,m,1.979198,diptera,culicomorpha
6/21/2021,2021,c53,m,1.321567,diptera,culicomorpha
6/21/2021,2021,c53,m,0.938166,diptera,culicomorpha
6/21/2021,2021,c53,m,0.810404,diptera,culicomorpha
6/21/2021,2021,c53,m,1.109455,diptera,culicomorpha
6/21/2021,2021,c53,m,1.104963,diptera,culicomorpha
6/21/2021,2021,c53,m,1.014213,diptera,culicomorpha
6/21/2021,2021,c53,m,0.809807,diptera,culicomorpha
6/21/2021,2021,c53,m,1.807041,diptera,culicomorpha
6/21/2021,2021,c53,m,1.848352,diptera,culicomorpha
6/21/2021,2021,c53,m,0.880638,diptera,culicomorpha
6/21/2021,2021,c53,m,2.111391,diptera,culicomorpha
6/21/2021,2021,c53,m,1.189735,diptera,culicomorpha
6/21/2021,2021,c53,m,1.063898,diptera,culicomorpha
6/21/2021,2021,c53,m,0.997109,diptera,culicomorpha
6/21/2021,2021,c53,m,1.275697,diptera,culicomorpha
6/21/2021,2021,c53,m,1.209163,diptera,culicomorpha
6/21/2021,2021,c53,m,0.678518,diptera,culicomorpha
6/21/2021,2021,c53,m,2.021558,hemiptera,hemiptera
6/23/2021,2021,c66,m,4.418,lepidoptera,lepidoptera
6/23/2021,2021,c66,m,4.083,lepidoptera,lepidoptera
6/23/2021,2021,c66,m,2.995,lepidoptera,lepidoptera
6/23/2021,2021,c66,m,4.32,lepidoptera,lepidoptera
6/23/2021,2021,c66,m,3.298,lepidoptera,lepidoptera
6/23/2021,2021,c66,m,3.807,lepidoptera,lepidoptera
6/23/2021,2021,c66,m,5.592,diptera,diptera
6/23/2021,2021,c66,m,0.848,diptera,culicomorpha
6/23/2021,2021,c66,m,3.111,diptera,diptera
6/23/2021,2021,c66,m,2.159,hemiptera,hemiptera
6/23/2021,2021,c66,m,1.796,diptera,culicomorpha
6/23/2021,2021,c66,m,0.693,diptera,culicomorpha
6/23/2021,2021,c66,m,1.802,diptera,culicomorpha
6/23/2021,2021,c66,m,2.077,diptera,culicomorpha
6/23/2021,2021,c66,m,1.783,diptera,culicomorpha
6/23/2021,2021,c66,m,1.163,diptera,culicomorpha
6/23/2021,2021,c66,m,0.616,diptera,culicomorpha
6/23/2021,2021,c66,m,1.049,diptera,culicomorpha
6/23/2021,2021,c66,m,1.713,diptera,culicomorpha
6/23/2021,2021,c66,m,1.517,diptera,culicomorpha
6/23/2021,2021,c66,m,1.56,diptera,culicomorpha
6/23/2021,2021,c66,m,1.109,diptera,culicomorpha
6/23/2021,2021,c66,m,1.142,diptera,culicomorpha
6/23/2021,2021,c66,m,1.22,diptera,culicomorpha
6/23/2021,2021,c66,m,0.905,diptera,culicomorpha
6/23/2021,2021,c66,m,1.706,diptera,culicomorpha
6/23/2021,2021,c66,m,1.226,diptera,culicomorpha
6/23/2021,2021,c66,m,1.286,diptera,culicomorpha
6/23/2021,2021,c66,m,1.091,diptera,culicomorpha
6/23/2021,2021,c66,m,1.286,diptera,culicomorpha
6/23/2021,2021,c66,m,0.842,diptera,culicomorpha
6/23/2021,2021,c66,m,1.501,diptera,culicomorpha
6/23/2021,2021,c66,m,1.812,diptera,culicomorpha
6/23/2021,2021,c66,m,1.093,diptera,culicomorpha
6/23/2021,2021,c66,m,2.096,diptera,culicomorpha
6/23/2021,2021,c66,m,2.011,diptera,culicomorpha
6/23/2021,2021,c66,m,1.28,diptera,culicomorpha
6/23/2021,2021,c66,m,1.355,diptera,culicomorpha
6/23/2021,2021,c66,m,1.827,diptera,culicomorpha
6/23/2021,2021,c66,m,0.839,diptera,culicomorpha
6/23/2021,2021,c66,m,1.149,diptera,culicomorpha
6/23/2021,2021,c66,m,1.778,diptera,culicomorpha
6/23/2021,2021,c66,m,2.122,diptera,culicomorpha
6/23/2021,2021,c66,m,1.287,diptera,culicomorpha
6/23/2021,2021,c66,m,1.837,diptera,culicomorpha
6/23/2021,2021,c66,m,1.656,diptera,culicomorpha
6/23/2021,2021,c66,m,0.636,diptera,culicomorpha
6/23/2021,2021,c66,m,1.131,diptera,culicomorpha
6/23/2021,2021,c66,m,1.225,diptera,culicomorpha
6/23/2021,2021,c66,m,0.891,diptera,culicomorpha
6/23/2021,2021,c66,m,1.502,diptera,culicomorpha
6/23/2021,2021,c66,m,1.274,diptera,culicomorpha
6/23/2021,2021,c66,m,1.395,diptera,culicomorpha
6/23/2021,2021,c66,m,1.301,diptera,culicomorpha
6/23/2021,2021,c66,m,1.918,diptera,culicomorpha
6/23/2021,2021,c66,m,1.373,diptera,culicomorpha
6/23/2021,2021,c66,m,0.725,diptera,culicomorpha
6/23/2021,2021,c66,m,1.416,diptera,culicomorpha
6/23/2021,2021,c66,m,1.375,diptera,culicomorpha
6/23/2021,2021,c66,m,2.69,hymenoptera,hymenoptera
6/23/2021,2021,c66,m,2.472,hymenoptera,hymenoptera
6/23/2021,2021,c66,m,2.771,hymenoptera,hymenoptera
6/23/2021,2021,c66,m,2.399,hymenoptera,hymenoptera
6/23/2021,2021,c66,m,12.375,hymenoptera,hymenoptera
6/23/2021,2021,c66,m,1.683,diptera,culicomorpha
6/23/2021,2021,c66,m,3.864,hemiptera,hemiptera
6/14/2021,2021,c5,m,4.9,lepidoptera,lepidoptera
6/14/2021,2021,c5,m,4.9,lepidoptera,lepidoptera
6/14/2021,2021,c5,m,5.5,lepidoptera,lepidoptera
6/14/2021,2021,c5,m,3.3,lepidoptera,lepidoptera
6/14/2021,2021,c5,m,5.2,lepidoptera,lepidoptera
6/14/2021,2021,c5,m,3.6,lepidoptera,lepidoptera
6/14/2021,2021,c5,m,5.4,lepidoptera,lepidoptera
6/14/2021,2021,c5,m,5,lepidoptera,lepidoptera
6/14/2021,2021,c5,m,5.6,lepidoptera,lepidoptera
6/14/2021,2021,c5,m,3,lepidoptera,lepidoptera
6/14/2021,2021,c5,m,2.2,lepidoptera,lepidoptera
6/14/2021,2021,c5,m,4.2,lepidoptera,lepidoptera
6/14/2021,2021,c5,m,6.1,lepidoptera,lepidoptera
6/14/2021,2021,c5,m,2,hemiptera,hemiptera
6/14/2021,2021,c5,m,2,hemiptera,hemiptera
6/14/2021,2021,c5,m,3.7,hemiptera,hemiptera
6/14/2021,2021,c5,m,2.3,hemiptera,hemiptera
6/14/2021,2021,c5,m,4.2,hemiptera,hemiptera
6/14/2021,2021,c5,m,4.2,hemiptera,hemiptera
6/14/2021,2021,c5,m,2.1,hemiptera,hemiptera
6/14/2021,2021,c5,m,2.4,hemiptera,hemiptera
6/14/2021,2021,c5,m,4.3,hemiptera,hemiptera
6/14/2021,2021,c5,m,12.1,hymenoptera,hymenoptera
6/14/2021,2021,c5,m,1.6,diptera,culicomorpha
6/14/2021,2021,c5,m,1.5,diptera,culicomorpha
6/14/2021,2021,c5,m,0.7,diptera,culicomorpha
6/14/2021,2021,c5,m,1.1,diptera,culicomorpha
6/14/2021,2021,c5,m,1.3,diptera,culicomorpha
6/14/2021,2021,c5,m,1.5,diptera,culicomorpha
6/14/2021,2021,c5,m,1.2,diptera,culicomorpha
6/14/2021,2021,c5,m,1.5,diptera,culicomorpha
6/14/2021,2021,c5,m,1.2,diptera,culicomorpha
6/14/2021,2021,c5,m,1.3,diptera,culicomorpha
6/14/2021,2021,c5,m,2.1,diptera,culicomorpha
6/14/2021,2021,c5,m,1.2,diptera,culicomorpha
6/14/2021,2021,c5,m,1.1,diptera,culicomorpha
6/14/2021,2021,c5,m,1,diptera,culicomorpha
6/14/2021,2021,c5,m,0.5,diptera,culicomorpha
6/14/2021,2021,c5,m,1.7,hymenoptera,hymenoptera
6/14/2021,2021,c5,m,1.2,hymenoptera,hymenoptera
6/16/2021,2021,c3,m,8.4,lepidoptera,lepidoptera
6/16/2021,2021,c3,m,7.4,lepidoptera,lepidoptera
6/16/2021,2021,c3,m,6.4,lepidoptera,lepidoptera
6/16/2021,2021,c3,m,6.4,lepidoptera,lepidoptera
6/16/2021,2021,c3,m,6.9,lepidoptera,lepidoptera
6/16/2021,2021,c3,m,1.8,diptera,culicomorpha
6/16/2021,2021,c3,m,0.6,diptera,culicomorpha
6/16/2021,2021,c3,m,3.1,lepidoptera,lepidoptera
6/16/2021,2021,c3,m,2.7,lepidoptera,lepidoptera
6/16/2021,2021,c3,m,2.3,lepidoptera,lepidoptera
6/16/2021,2021,c3,m,3.3,lepidoptera,lepidoptera
6/16/2021,2021,c3,m,4.6,lepidoptera,lepidoptera
6/16/2021,2021,c3,m,3,lepidoptera,lepidoptera
6/16/2021,2021,c3,m,1.7,diptera,culicomorpha
6/16/2021,2021,c3,m,6.9,coleoptera,elateridae
6/16/2021,2021,c3,m,6.6,coleoptera,lampyridae
6/16/2021,2021,c3,m,1.8,diptera,diptera
6/16/2021,2021,c3,m,3.6,hymenoptera,hymenoptera
6/16/2021,2021,c3,m,2.3,hemiptera,hemiptera
6/16/2021,2021,c3,m,2.4,hemiptera,hemiptera
6/16/2021,2021,c3,m,1.7,hemiptera,hemiptera
6/16/2021,2021,c3,m,1,diptera,culicomorpha
6/16/2021,2021,c3,m,1.8,diptera,culicomorpha
6/16/2021,2021,c3,m,1,diptera,culicomorpha
6/16/2021,2021,c3,m,1.7,diptera,culicomorpha
6/16/2021,2021,c3,m,0.9,diptera,culicomorpha
6/16/2021,2021,c3,m,1.9,diptera,culicomorpha
6/16/2021,2021,c3,m,1.6,diptera,culicomorpha
6/16/2021,2021,c3,m,1.9,diptera,culicomorpha
6/16/2021,2021,c3,m,1,diptera,culicomorpha
6/16/2021,2021,c3,m,1.9,diptera,culicomorpha
6/16/2021,2021,c3,m,1.6,diptera,culicomorpha
6/16/2021,2021,c3,m,1.5,diptera,culicomorpha
6/16/2021,2021,c3,m,0.9,diptera,culicomorpha
6/16/2021,2021,c3,m,1.8,diptera,culicomorpha
6/16/2021,2021,c3,m,1.6,diptera,culicomorpha
6/16/2021,2021,c3,m,1.2,diptera,culicomorpha
6/16/2021,2021,c3,m,0.9,diptera,culicomorpha
6/16/2021,2021,c3,m,1.1,diptera,culicomorpha
6/16/2021,2021,c3,m,1.8,diptera,culicomorpha
6/16/2021,2021,c3,m,1.7,diptera,culicomorpha
6/16/2021,2021,c3,m,1.8,diptera,culicomorpha
6/16/2021,2021,c3,m,1.2,diptera,culicomorpha
6/16/2021,2021,c3,m,1.1,diptera,culicomorpha
6/16/2021,2021,c3,m,0.7,diptera,culicomorpha
6/16/2021,2021,c3,m,1.8,diptera,culicomorpha
6/16/2021,2021,c3,m,1.8,diptera,culicomorpha
6/16/2021,2021,c3,m,1.8,diptera,culicomorpha
6/16/2021,2021,c3,m,1.9,diptera,culicomorpha
6/16/2021,2021,c3,m,1,diptera,culicomorpha
6/16/2021,2021,c3,m,1.7,diptera,culicomorpha
6/16/2021,2021,c3,m,1.7,diptera,culicomorpha
6/16/2021,2021,c3,m,1.4,diptera,culicomorpha
6/16/2021,2021,c3,m,1.3,diptera,culicomorpha
6/16/2021,2021,c3,m,1,diptera,culicomorpha
6/16/2021,2021,c3,m,1.9,diptera,culicomorpha
6/16/2021,2021,c3,m,1.2,diptera,culicomorpha
6/16/2021,2021,c3,m,1,diptera,culicomorpha
6/16/2021,2021,c3,m,0.9,diptera,culicomorpha
6/16/2021,2021,c3,m,1.1,diptera,culicomorpha
6/16/2021,2021,c3,m,1.1,diptera,culicomorpha
6/16/2021,2021,c3,m,1.2,diptera,culicomorpha
6/16/2021,2021,c3,m,1,diptera,culicomorpha
6/16/2021,2021,c3,m,1.1,diptera,culicomorpha
6/16/2021,2021,c3,m,1.8,diptera,culicomorpha
6/16/2021,2021,c3,m,1.1,diptera,culicomorpha
6/16/2021,2021,c3,m,1.6,diptera,culicomorpha
6/16/2021,2021,c3,m,2,diptera,culicomorpha
6/16/2021,2021,c3,m,1.7,diptera,culicomorpha
6/16/2021,2021,c3,m,1.5,diptera,culicomorpha
6/16/2021,2021,c3,m,1.4,diptera,culicomorpha
6/16/2021,2021,c3,m,0.9,diptera,culicomorpha
6/16/2021,2021,c3,m,1,diptera,culicomorpha
6/16/2021,2021,c3,m,1.5,diptera,culicomorpha
6/16/2021,2021,c3,m,1.1,diptera,culicomorpha
6/16/2021,2021,c3,m,1.8,diptera,culicomorpha
6/16/2021,2021,c3,m,0.8,diptera,culicomorpha
6/16/2021,2021,c3,m,1.4,diptera,culicomorpha
6/16/2021,2021,c3,m,1.2,diptera,culicomorpha
6/16/2021,2021,c3,m,0.9,diptera,culicomorpha
6/16/2021,2021,c3,m,1.8,diptera,culicomorpha
6/16/2021,2021,c3,m,1.5,diptera,culicomorpha
6/16/2021,2021,c3,m,1.5,diptera,culicomorpha
6/16/2021,2021,c3,m,1.2,diptera,culicomorpha
6/16/2021,2021,c3,m,1.2,diptera,culicomorpha
6/16/2021,2021,c3,m,0.8,diptera,culicomorpha
6/16/2021,2021,c3,m,0.7,diptera,culicomorpha
6/16/2021,2021,c3,m,0.8,diptera,culicomorpha
6/16/2021,2021,c3,m,1,diptera,culicomorpha
6/16/2021,2021,c3,m,1.3,diptera,culicomorpha
6/16/2021,2021,c3,m,1.2,diptera,culicomorpha
6/16/2021,2021,c3,m,1,diptera,culicomorpha
6/16/2021,2021,c3,m,1.6,diptera,culicomorpha
6/16/2021,2021,c3,m,1.4,diptera,culicomorpha
6/16/2021,2021,c3,m,1.2,diptera,culicomorpha
6/16/2021,2021,c3,m,1.4,diptera,culicomorpha
6/16/2021,2021,c3,m,1.1,diptera,culicomorpha
6/16/2021,2021,c3,m,1,diptera,culicomorpha
6/16/2021,2021,c3,m,1.1,diptera,culicomorpha
6/16/2021,2021,c3,m,1.8,diptera,culicomorpha
6/16/2021,2021,c3,m,1.1,diptera,culicomorpha
6/16/2021,2021,c3,m,1.4,diptera,culicomorpha
6/16/2021,2021,c3,m,1.8,diptera,culicomorpha
6/16/2021,2021,c3,m,0.8,diptera,culicomorpha
6/16/2021,2021,c3,m,1.7,diptera,culicomorpha
6/16/2021,2021,c3,m,1,diptera,culicomorpha
6/16/2021,2021,c3,m,0.7,diptera,culicomorpha
6/16/2021,2021,c3,m,1,diptera,culicomorpha
6/16/2021,2021,c3,m,1.3,diptera,culicomorpha
6/16/2021,2021,c3,m,1.9,diptera,culicomorpha
6/16/2021,2021,c3,m,1.3,diptera,culicomorpha
6/16/2021,2021,c3,m,1.9,diptera,culicomorpha
6/16/2021,2021,c3,m,1.1,diptera,culicomorpha
6/16/2021,2021,c3,m,1,diptera,culicomorpha
6/16/2021,2021,c3,m,1.1,diptera,culicomorpha
6/16/2021,2021,c3,m,1.8,diptera,culicomorpha
6/16/2021,2021,c3,m,1,diptera,culicomorpha
6/16/2021,2021,c3,m,1.6,diptera,culicomorpha
6/16/2021,2021,c3,m,0.8,diptera,culicomorpha
6/16/2021,2021,c3,m,0.9,diptera,culicomorpha
6/16/2021,2021,c3,m,1,diptera,culicomorpha
6/16/2021,2021,c3,m,0.8,diptera,culicomorpha
6/16/2021,2021,c3,m,1.1,diptera,culicomorpha
6/16/2021,2021,c3,m,1.7,diptera,culicomorpha
6/16/2021,2021,c3,m,0.7,diptera,culicomorpha
6/16/2021,2021,c3,m,1.1,diptera,culicomorpha
6/16/2021,2021,c3,m,1.9,diptera,culicomorpha
6/16/2021,2021,c3,m,1.7,diptera,culicomorpha
6/16/2021,2021,c3,m,1.7,diptera,culicomorpha
6/16/2021,2021,c3,m,1.1,diptera,culicomorpha
6/16/2021,2021,c3,m,1,diptera,culicomorpha
6/16/2021,2021,c3,m,1,diptera,culicomorpha
6/16/2021,2021,c3,m,0.6,diptera,culicomorpha
6/16/2021,2021,c3,m,1,diptera,culicomorpha
6/16/2021,2021,c3,m,1.6,diptera,culicomorpha
6/16/2021,2021,c3,m,1.3,diptera,culicomorpha
6/16/2021,2021,c3,m,1,diptera,culicomorpha
6/16/2021,2021,c3,m,1.7,diptera,culicomorpha
6/16/2021,2021,c3,m,1.5,diptera,culicomorpha
6/16/2021,2021,c3,m,1.9,diptera,culicomorpha
6/16/2021,2021,c3,m,0.7,diptera,culicomorpha
6/16/2021,2021,c3,m,1,diptera,culicomorpha
6/16/2021,2021,c3,m,1,diptera,culicomorpha
6/16/2021,2021,c3,m,1.6,diptera,culicomorpha
6/16/2021,2021,c3,m,0.9,diptera,culicomorpha
6/16/2021,2021,c3,m,1.5,diptera,culicomorpha
6/16/2021,2021,c3,m,1.6,diptera,culicomorpha
6/16/2021,2021,c3,m,1.6,diptera,culicomorpha
6/16/2021,2021,c3,m,1.2,diptera,culicomorpha
6/16/2021,2021,c3,m,0.7,diptera,culicomorpha
6/16/2021,2021,c3,m,1.2,diptera,culicomorpha
6/16/2021,2021,c3,m,1.9,diptera,culicomorpha
6/16/2021,2021,c3,m,1.6,diptera,culicomorpha
6/16/2021,2021,c3,m,1.7,diptera,culicomorpha
6/16/2021,2021,c3,m,1.1,diptera,culicomorpha
6/16/2021,2021,c3,m,0.9,diptera,culicomorpha
6/16/2021,2021,c3,m,1.6,diptera,culicomorpha
6/16/2021,2021,c3,m,1.8,diptera,culicomorpha
6/16/2021,2021,c3,m,1,diptera,culicomorpha
6/16/2021,2021,c3,m,1.7,diptera,culicomorpha
6/16/2021,2021,c3,m,1.7,diptera,culicomorpha
6/16/2021,2021,c3,m,1.9,diptera,culicomorpha
6/16/2021,2021,c3,m,1.7,diptera,culicomorpha
6/16/2021,2021,c3,m,1.9,diptera,culicomorpha
6/16/2021,2021,c3,m,1.1,diptera,culicomorpha
6/16/2021,2021,c3,m,1.8,diptera,culicomorpha
6/16/2021,2021,c3,m,0.9,diptera,culicomorpha
6/16/2021,2021,c3,m,1.4,diptera,culicomorpha
6/16/2021,2021,c3,m,1.8,diptera,culicomorpha
6/16/2021,2021,c3,m,0.9,diptera,culicomorpha
6/16/2021,2021,c3,m,1.1,diptera,culicomorpha
6/16/2021,2021,c3,m,1.6,diptera,culicomorpha
6/16/2021,2021,c3,m,1.3,diptera,culicomorpha
6/16/2021,2021,c3,m,1.2,diptera,culicomorpha
6/16/2021,2021,c3,m,1.3,diptera,culicomorpha
6/16/2021,2021,c3,m,1,diptera,culicomorpha
6/16/2021,2021,c3,m,1.7,diptera,culicomorpha
6/16/2021,2021,c3,m,1.1,diptera,culicomorpha
6/16/2021,2021,c3,m,1.7,diptera,culicomorpha
6/16/2021,2021,c3,m,2,diptera,culicomorpha
6/16/2021,2021,c3,m,1.6,diptera,culicomorpha
6/16/2021,2021,c3,m,1.1,diptera,culicomorpha
6/16/2021,2021,c3,m,0.9,diptera,culicomorpha
6/16/2021,2021,c3,m,1.7,diptera,culicomorpha
6/16/2021,2021,c3,m,2,diptera,culicomorpha
6/16/2021,2021,c3,m,1,diptera,culicomorpha
6/16/2021,2021,c3,m,1.3,diptera,culicomorpha
6/16/2021,2021,c3,m,1.7,diptera,culicomorpha
6/16/2021,2021,c3,m,0.8,diptera,culicomorpha
6/16/2021,2021,c3,m,1.2,diptera,culicomorpha
6/16/2021,2021,c3,m,1.1,diptera,culicomorpha
6/16/2021,2021,c3,m,0.9,diptera,culicomorpha
6/16/2021,2021,c3,m,0.9,diptera,culicomorpha
6/16/2021,2021,c3,m,1,diptera,culicomorpha
6/16/2021,2021,c3,m,0.7,diptera,culicomorpha
6/16/2021,2021,c3,m,0.9,diptera,culicomorpha
6/16/2021,2021,c3,m,1.7,diptera,culicomorpha
6/16/2021,2021,c3,m,1.7,diptera,culicomorpha
6/16/2021,2021,c3,m,1.8,diptera,culicomorpha
6/16/2021,2021,c3,m,1.1,diptera,culicomorpha
6/16/2021,2021,c3,m,1,diptera,culicomorpha
6/16/2021,2021,c3,m,1.5,diptera,culicomorpha
6/16/2021,2021,c3,m,1,diptera,culicomorpha
6/16/2021,2021,c3,m,1.6,diptera,culicomorpha
6/16/2021,2021,c3,m,1.3,diptera,culicomorpha
6/16/2021,2021,c3,m,1.1,diptera,culicomorpha
6/16/2021,2021,c3,m,1.8,diptera,culicomorpha
6/16/2021,2021,c3,m,0.9,diptera,culicomorpha
6/16/2021,2021,c3,m,1.1,diptera,culicomorpha
6/16/2021,2021,c3,m,1.7,diptera,culicomorpha
6/16/2021,2021,c3,m,0.8,diptera,culicomorpha
6/16/2021,2021,c3,m,1.9,diptera,culicomorpha
6/16/2021,2021,c3,m,1.4,diptera,culicomorpha
6/16/2021,2021,c3,m,1.8,diptera,culicomorpha
6/16/2021,2021,c3,m,1.5,diptera,culicomorpha
6/16/2021,2021,c3,m,1.8,diptera,culicomorpha
6/16/2021,2021,c3,m,1,diptera,culicomorpha
6/16/2021,2021,c3,m,0.6,diptera,culicomorpha
6/16/2021,2021,c3,m,1.4,diptera,culicomorpha
6/16/2021,2021,c3,m,1.1,diptera,culicomorpha
6/16/2021,2021,c3,m,1.4,diptera,culicomorpha
6/16/2021,2021,c3,m,1.5,diptera,culicomorpha
6/16/2021,2021,c3,m,1,diptera,culicomorpha
6/16/2021,2021,c3,m,1.9,diptera,culicomorpha
6/16/2021,2021,c3,m,0.5,diptera,culicomorpha
6/16/2021,2021,c3,m,1.6,diptera,culicomorpha
6/16/2021,2021,c3,m,1,diptera,culicomorpha
6/16/2021,2021,c3,m,1.8,diptera,culicomorpha
6/16/2021,2021,c3,m,1.7,diptera,culicomorpha
6/16/2021,2021,c3,m,1.3,diptera,culicomorpha
6/16/2021,2021,c3,m,1.8,diptera,culicomorpha
6/16/2021,2021,c3,m,1.4,diptera,culicomorpha
6/16/2021,2021,c3,m,1.5,diptera,culicomorpha
6/16/2021,2021,c3,m,1.4,diptera,culicomorpha
6/16/2021,2021,c3,m,1.4,diptera,culicomorpha
6/16/2021,2021,c3,m,1.6,diptera,culicomorpha
6/16/2021,2021,c3,m,1.3,diptera,culicomorpha
6/16/2021,2021,c3,m,0.9,diptera,culicomorpha
6/16/2021,2021,c3,m,1.6,diptera,culicomorpha
6/16/2021,2021,c3,m,1.6,diptera,culicomorpha
6/16/2021,2021,c3,m,1.1,diptera,culicomorpha
6/16/2021,2021,c3,m,1.3,diptera,culicomorpha
6/16/2021,2021,c3,m,1.2,diptera,culicomorpha
6/16/2021,2021,c3,m,0.9,diptera,culicomorpha
6/16/2021,2021,c3,m,1,diptera,culicomorpha
6/16/2021,2021,c3,m,1.7,diptera,culicomorpha
6/16/2021,2021,c3,m,1.5,diptera,culicomorpha
6/16/2021,2021,c3,m,1.7,diptera,culicomorpha
6/16/2021,2021,c3,m,0.8,diptera,culicomorpha
6/16/2021,2021,c3,m,1.3,diptera,culicomorpha
6/16/2021,2021,c3,m,1.6,diptera,culicomorpha
6/16/2021,2021,c3,m,1.1,diptera,culicomorpha
6/16/2021,2021,c3,m,1.3,diptera,culicomorpha
6/16/2021,2021,c3,m,1.8,diptera,culicomorpha
6/16/2021,2021,c3,m,1,diptera,culicomorpha
6/16/2021,2021,c3,m,1.7,diptera,culicomorpha
6/16/2021,2021,c3,m,1.2,diptera,culicomorpha
6/16/2021,2021,c3,m,1.9,diptera,culicomorpha
6/16/2021,2021,c3,m,1.4,diptera,culicomorpha
6/16/2021,2021,c3,m,1.5,diptera,culicomorpha
6/16/2021,2021,c3,m,1,diptera,culicomorpha
6/16/2021,2021,c3,m,1,diptera,culicomorpha
6/16/2021,2021,c3,m,1.3,diptera,culicomorpha
6/16/2021,2021,c3,m,1.6,diptera,culicomorpha
6/16/2021,2021,c3,m,0.8,diptera,culicomorpha
6/16/2021,2021,c3,m,1.2,diptera,culicomorpha
6/16/2021,2021,c3,m,1,diptera,culicomorpha
6/16/2021,2021,c3,m,0.7,diptera,culicomorpha
6/16/2021,2021,c3,m,1.1,diptera,culicomorpha
6/16/2021,2021,c3,m,1.2,diptera,culicomorpha
6/16/2021,2021,c3,m,1.1,diptera,culicomorpha
6/16/2021,2021,c3,m,1.8,diptera,culicomorpha
6/16/2021,2021,c3,m,0.8,diptera,culicomorpha
6/16/2021,2021,c3,m,1.1,diptera,culicomorpha
6/16/2021,2021,c3,m,1.5,diptera,culicomorpha
6/16/2021,2021,c3,m,1.8,diptera,culicomorpha
6/16/2021,2021,c3,m,0.9,diptera,culicomorpha
6/16/2021,2021,c3,m,1.2,diptera,culicomorpha
6/16/2021,2021,c3,m,1.2,diptera,culicomorpha
6/16/2021,2021,c3,m,1.1,diptera,culicomorpha
6/16/2021,2021,c3,m,1.9,diptera,culicomorpha
6/16/2021,2021,c3,m,1.5,diptera,culicomorpha
6/16/2021,2021,c3,m,0.9,diptera,culicomorpha
6/16/2021,2021,c3,m,1.5,diptera,culicomorpha
6/16/2021,2021,c3,m,1.6,diptera,culicomorpha
6/16/2021,2021,c3,m,1.6,diptera,culicomorpha
6/16/2021,2021,c3,m,1.7,diptera,culicomorpha
6/16/2021,2021,c3,m,1.6,diptera,culicomorpha
6/16/2021,2021,c3,m,1.9,diptera,culicomorpha
6/16/2021,2021,c3,m,1,diptera,culicomorpha
6/16/2021,2021,c3,m,1.3,diptera,culicomorpha
6/16/2021,2021,c3,m,1.1,diptera,culicomorpha
6/16/2021,2021,c3,m,0.9,diptera,culicomorpha
6/16/2021,2021,c3,m,1.2,diptera,culicomorpha
6/16/2021,2021,c3,m,1,diptera,culicomorpha
6/16/2021,2021,c3,m,2.1,diptera,culicomorpha
6/16/2021,2021,c3,m,1.6,diptera,culicomorpha
6/16/2021,2021,c3,m,1.8,diptera,culicomorpha
6/16/2021,2021,c3,m,1.8,diptera,culicomorpha
6/16/2021,2021,c3,m,1.9,diptera,culicomorpha
6/16/2021,2021,c3,m,0.9,diptera,culicomorpha
6/16/2021,2021,c3,m,1.3,diptera,culicomorpha
6/16/2021,2021,c3,m,1,diptera,culicomorpha
6/16/2021,2021,c3,m,1.9,diptera,culicomorpha
6/16/2021,2021,c3,m,0.8,diptera,culicomorpha
6/16/2021,2021,c3,m,1.9,diptera,culicomorpha
6/16/2021,2021,c3,m,1.7,diptera,culicomorpha
6/16/2021,2021,c3,m,1.9,diptera,culicomorpha
6/16/2021,2021,c3,m,1.9,diptera,culicomorpha
6/16/2021,2021,c3,m,0.7,diptera,culicomorpha
6/16/2021,2021,c3,m,1.9,diptera,culicomorpha
6/16/2021,2021,c3,m,1.1,diptera,culicomorpha
6/16/2021,2021,c3,m,0.9,diptera,culicomorpha
6/16/2021,2021,c3,m,1.5,diptera,culicomorpha
6/16/2021,2021,c3,m,1.8,diptera,culicomorpha
6/16/2021,2021,c3,m,1.8,diptera,culicomorpha
6/16/2021,2021,c3,m,1.2,diptera,culicomorpha
6/16/2021,2021,c3,m,1.2,diptera,culicomorpha
6/16/2021,2021,c3,m,1.4,diptera,culicomorpha
6/16/2021,2021,c3,m,1.6,diptera,culicomorpha
